location,name
"199 Bến Tượng, P. Túc Duyên, TP. Thái Nguyên, Tỉnh Thái Nguyên 
SĐT: 18006928",Nhà thuốc Long Châu
"452/1-454/1 Bắc Kạn, P. Hoàng Văn Thụ, TP. Thái Nguyên, Tỉnh Thái Nguyên 
SĐT: 18006928",Nhà thuốc Long Châu
"148 Bình Thuận, P. Tân Quang, TP. Tuyên Quang, Tỉnh Tuyên Quang 
SĐT: 18006928",Nhà thuốc Long Châu
"254 Tân Trào, P. Nông Tiến, TP. Tuyên Quang, Tỉnh Tuyên Quang 
SĐT: 18006928",Nhà thuốc Long Châu
"Xóm 5, X. Trung Môn, H. Yên Sơn, Tỉnh Tuyên Quang 
SĐT: 18006928",Nhà thuốc Long Châu
"93 Trưng Trắc, P. Trưng Trắc, TP. Phúc Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"Nhà BS Hùng, thôn Bảo Phác, xã Hợp Châu, huyện Tam Đảo, Vĩnh Phúc 
SĐT: 0989588864",Nhà thuốc Nguyễn Thuý Hằng
"Số 4 Trần Quốc Toản, phường Ngô Quyền, TP Vĩnh Yên, Vĩnh Phúc 
SĐT: 0989335442 hoặc 0976991122",Nhà thuốc Hoàng Phương
"Số 80 Lý Thường Kiệt, phường Đồng Tâm, TP Vĩnh Yên, Vĩnh Phúc 
SĐT 0989335442 hoặc 0976991122",Nhà thuốc Hoàng Phương
"Só 37 Tôn Đức Thắng, phường Khai Quang, TP Vĩnh Yên, Vĩnh Phúc 
SĐT 0989335442 hoặc 0976991122",Nhà thuốc Hoàng Phương
"88 Nguyễn Viết Xuân, P. Đống Đa, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"52 Ngô Quyền, P. Ngô Quyền, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"285 Mê Linh, P. Liên Bảo, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"285 Mê Linh, P. Liên Bảo, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"27A-29 Trần Phú, P. Liên Bảo, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"92-94 Dương Tĩnh, TT. Yên Lạc, H. Yên Lạc, Tỉnh Vĩnh Phúc 
SĐT: 18006928",Nhà thuốc Long Châu
"388 Nguyễn Tất Thành, TT. Yên Thế, H. Lục Yên, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"780-782 Điện Biên, P. Minh Tân, TP. Yên Bái, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"263 Đinh Tiên Hoàng, P. Yên Thịnh, TP. Yên Bái, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"315 Cao Thắng, P. Yên Ninh, TP. Yên Bái, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"721 Yên Ninh, P. Minh Tân, TP. Yên Bái, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Lê Hồng Phong, P. Nguyễn Thái Học, TP. Yên Bái, Tỉnh Yên Bái 
SĐT: 18006928",Nhà thuốc Long Châu
"Xóm Trung Tâm, H. Đại Từ, Thái Nguyên 
SĐT: 18006928",Nhà thuốc Long Châu
"Khu Trung Thành Quốc Lộ 10, TT. Hậu Lộc, H. Hậu Lộc, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"105 Quang Trung, P. Hải Hòa, TX. Nghi Sơn, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"199 Bà Triệu, P. Bắc Sơn, TP. Sầm Sơn, Tỉnh Thanh Hoá 
SĐT: 18006928",Nhà thuốc Long Châu
"145 Nguyễn Hồng Lễ, P. Trung Sơn, TP. Sầm Sơn, Tỉnh Thanh Hoá 
SĐT: 18006928",Nhà thuốc Long Châu
"65 Quang Trung, P. Ngọc Trạo, TP. Thanh Hóa, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"260 Hải Thượng Lãn Ông, P. Đông Vệ, TP. Thanh Hóa, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"228 Trần Phú, P. Lam Sơn, TP. Thanh Hóa, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"244 Lê Hoàn, P. Ba Đình, TP. Thanh Hóa, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"421 Lê Thánh Tông, P. Đông Sơn, TP. Thanh Hóa, Tỉnh Thanh Hóa 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn Yên Hòa, xã Hưng Lộc, huyện Hậu Lộc, Thanh Hóa 
SĐT: 0946326251",Quầy Thuốc Hậu Oanh
"Thôn Nghĩa phú, xã Hoằng Lưu, huyện Hoằng Hóa, Thanh Hóa 
SĐT: 0968333836",Nhà thuốc Vì Cộng Đồng
"145 KP2, thị trấn Bến Sung, huyện Như Thanh, Thanh hóa 
SĐT: 0858656777",Nhà thuốc Thọ Mai
"Cầu Quan, huyện Nông Cống, tỉnh Thanh Hoá 
SĐT: 0355944656",Shop Mẹ Bơ
"Thôn 8, xã Quảng Giao, huyện Quảng Xương, Thanh Hóa 
SĐT: 0971360317",Shop Bỉm Sữa Hà Anh
"Số 234 – 236 Trần Phú, phường Điện Biên, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 1
"Số 199 Lê Lai, phường Đông Sơn, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 4
"Số 476 Bà Triệu, phường Đông Thọ, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 3
"Số 37 Nơ 3 Dương Đình Nghệ, phường Đông Thọ, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 5
"Số 357 C Bà Triệu, phường Đông Thọ, TP Thanh Hóa 
SĐT: 0984691784",Phòng khám bác sỹ Sơn
"Ngã tư Ao, xóm Trung Hồng, xã Diễn Hồng, huyện Diễn Châu, Nghệ An 
SĐT: 0964395552",Quầy thuốc Nguyệt Anh
"Đối diện cổng số 3, Bệnh viện Nghi Trường , Nghi Lộc, Nghệ An 
SĐT: 0962855038",Nhà Thuốc Dung Thành
"Khối 2, thị trấn Quỳ Hợp, huyện Quỳ Hợp, Nghệ An 
SĐT: 0985723034",Shop Con Yêu
"Quốc Lộ 48B, X. Sơn Hải, H. Quỳnh Lưu, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"Ngã tư chợ Tân Sơn, Xã Tân Sơn, Huyện Quỳnh Lưu. 
SĐT: 0963768961",Quầy thuốc Bảo Hà
"Xóm 2, xã Quỳnh Hưng, huyện Quỳnh Lưu, tỉnh Nghệ An 
SĐT: 0357456749",Quầy thuốc Nguyên Lan
"Đối diện chợ mới Tân Kỳ, Khối 8, thị trấn Tân Kỳ, huyện Tân Kỳ, Nghệ An 
SĐT: 02383887999",Nhà thuốc Kiên Thảo
"129 Hồng Sơn, P. Hồng Sơn, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"số 79 đường Hà Huy Tập , Thị Trấn Cẩm Xuyên , Huyện Cẩm Xuyên , Tỉnh Hà Tĩnh Sđt 0942991213",Phòng khám nội nhi
"98 Hải Thượng Lãn Ông, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Hà Tôn Mục, P. Nam Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"45 Trần Phú, P. Trần Phú, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"45 Trần Phú, P. Trần Phú, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"185 Chính Hữu, P. Nguyễn Du, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"91 Lý Tự Trọng, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 94 Phú Thọ 3, phường Phú Sơn, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 6
"Số 216 Hải Thượng Lãn Ông, phường Tân Sơn, TP Thanh Hóa 
SĐT: 0943587101 – 0912604074",Nhà thuốc Long Hiền 2
"Lô 18 LK Bào Ngoại, xã Đông Hương, TP Thanh Hoá 
SĐT: 0945333595",Phòng khám Nội Nhi Bác sĩ Dương
"Thôn 2, xã Thiệu Lý, huyện Thiệu Hoá, Thanh Hoá 
SĐT: 0974798848",Sữa bỉm Công Hằng
"Thôn 4, xã Xuân Lai, huyện Thọ Xuân, Thanh Hóa 
SĐT: 0336092111",Quầy thuốc Minh Thủy
"thôn Thọ Lộc, xã Đồng Lợi, huyện Triệu Sơn, tỉnh Thanh Hoá 
SĐT: 0369151539",Shop Mẹ và Bé Quan Nhung
"Số Nhà 25 Khu 2, thị trấn Vĩnh Lộc, huyện Vĩnh Lộc, tỉnh Thanh Hoá 
SĐT: 0962188898",Quầy Thuốc Hoàng Hiền
"Thôn Hành Chính, xã Yên Lâm, huyện Yên Định, Thanh Hóa 
SĐT: 0981187786",Quầy thuốc Anh Quân
"Phố 2, thị trấn Thống Nhất, huyện Yên Định, tỉnh Thanh Hoá 
SĐT: 0981187786",Quầy thuốc Anh Quân
"357 Nguyễn Văn Cừ, P. Hưng Bình, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"1-2-3-4 Chợ Ga, Phan Bội Châu, P. Lê Lợi, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"159 Nguyễn Phong Sắc, P. Hưng Dũng, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"31 Nguyễn Văn Trỗi, P. Bến Thủy, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"69 Hermann Gmeiner, P. Hưng Phúc, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"272 Võ Nguyên Hiến, P. Hưng Dũng, TP. Vinh, Tỉnh Nghệ An 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 385 Nguyễn Văn Cừ, phường Hưng Bình, TP Vinh, Nghệ An 
SĐT: 02383537888",Nhà thuốc Kiên Thảo
"Số 46 Nguyễn Phong Sắc, phường Hưng Dũng, TP Vinh, Nghệ An 
SĐT: 02388767333",Nhà thuốc Kiên Thảo
"Số 93 Nguyễn Phong Sắc, phường Hưng Dũng, TP Vinh, Nghệ An 
SĐT: 02383202999",Nhà thuốc Kiên Thảo
"Số 19 Tôn Thất Tùng, phường Hưng Dũng, TP Vinh, Nghệ An",Bệnh viện Sản Nhi Nghệ An
"Số 120 B Trần Thủ Độ, khối 13, phường Trường Thi, TP Vinh, Nghệ An 
SĐT: 0973359350",Phòng khám Bác sỹ Sơn
số 507 đường 26/3 – Phường Đại Nài – TP Hà Tĩnh – Tỉnh Hà Tĩnh,Nhà thuốc Việt Nhân
"Số 90 Hải Thượng Lãn Ông, phường Bắc Hà, TP Hà Tĩnh 
SĐT: 0945058282",Nhà thuốc 90
"94 Hải Thượng Lãn Ông, phường Tân Giang, TP Hà Tĩnh 
SĐT: 0984263553",Phòng khám Nhi Bác sĩ Hương
"361 Lý Tự Trọng, TT. Thạch Hà, H. Thạch Hà, Tỉnh Hà Tĩnh 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 355 Lý Tự Trọng, thị trấn Thạch Hà, huyện Thạch Hà, Hà Tĩnh 
(đối diện bệnh viện đa khoa huyện Thạch Hà) 
SĐT: 0912052077",Nhà thuốc Thuỷ Hà
"80 Hùng Vương, P. Ba Đồn, TX. Ba Đồn, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"01 Hùng Vương, TT. Hoàn Lão, H. Bố Trạch, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 6 Lê Hồng Phong, thị trấn Hoàn Lão, huyện Bố Trạch, Quảng Bình 
SĐT: 0945387537",Shop Cá Mập
"Thôn 2, xã Đồng Trạch, huyện Bố Trạch, Quảng Bình 
SĐT: 0344885277",Shop Thanh Nhàn
"TDP Xuân Sơn, huyện Bố Trạch, Quảng Bình 
SĐT: 0943773830",Nhà thuốc Yến
"TDP 10 Nam Lý (Đối diện cổng chính bệnh viện Cuba), P. Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"38 Mẹ Suốt, P. Đồng Hải, TP. Đồng Hới, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"82 Hoàng Diệu, P. Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"171 Lý Thánh Tông, X. Lộc Ninh, TP. Đồng Hới, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"126 Lý Thái Tổ, P. Bắc Nghĩa, TP. Đồng Hới, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn Thượng Giang, X. Cảnh Dương, H. Quảng Trạch, Tỉnh Quảng Bình 
SĐT: 18006928",Nhà thuốc Long Châu
"252 Đường 2/4, TT. Cam Lộ, H. Cam Lộ, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"120 Hàm Nghi, P. 5, TP. Đông Hà, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"71 Lê Lợi, P. 5, TP. Đông Hà, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"65 Lý Thường Kiệt, P. Đông Lương, TP. Đông Hà, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 603 Lê Duẩn, phường 3, TP Đông Hà, Quảng Trị 
SĐT: 0944582466",Nhà thuốc Minh Ngọc
"243 Lê Duẩn, TT. Gio Linh, H. Gio Linh, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"41 Hùng Vương, TT. Diên Sanh, H. Hải Lăng, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"146 Trần Hưng Đạo, P. 3, TX. Quảng Trị, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"335 Trần Hưng Đạo, P. 2, TX. Quảng Trị, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"335 Trần Hưng Đạo, P. 2, TX. Quảng Trị, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"162 Lê Duẩn, P. 1, TX. Quảng Trị, Tỉnh Quảng Trị 
SĐT: 18006928",Nhà thuốc Long Châu
"80-82 Ngô Quyền, P. Vĩnh Ninh, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"80-82 Ngô Quyền, P. Vĩnh Ninh, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"138 Chi Lăng, P. Gia Hội, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"75 Trần Thúc Nhẫn, P. Vĩnh Ninh, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"69 Hàm Nghi, P. Phước Vĩnh, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"69 Hàm Nghi, P. Phước Vĩnh, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"64 Mai Thúc Loan, P. Thuận Lộc, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"198 Nguyễn Trãi, P. Tây Lộc, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"202 Đinh Tiên Hoàng, P. Thuận Lộc, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"21 Đào Tấn, P. Trường An, TP. Huế, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"130 Nguyễn Tất Thành, P. Thủy Dương, TX. Hương Thủy, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"597 Lạc Long Quân, TT. Lăng Cô, H. Phú Lộc, Tỉnh Thừa Thiên Huế 
SĐT: 18006928",Nhà thuốc Long Châu
"120 Ông Ích Đường, P. Hòa Thọ Đông, Q. Cẩm Lệ, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"120 Ông Ích Đường, P. Hòa Thọ Đông, Q. Cẩm Lệ, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"30C Cao Sơn Pháo, P. Hòa An, Q. Cẩm Lệ, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"359 Trưng Nữ Vương, P. Hòa Thuận Đông, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"145 Phan Đăng Lưu, P. Hòa Cường Nam, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"120 – 122 Đống Đa, P. Thuận Phước, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"120 – 122 Đống Đa, P. Thuận Phước, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"240 Hoàng Diệu, P. Nam Dương, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"118 Nguyễn Hữu Thọ, P. Hòa Thuận Tây, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"118 Nguyễn Hữu Thọ, P. Hòa Thuận Tây, Q. Hải Châu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"264-266 Ông Ích Khiêm, P. Tân Chính, Q.Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"Đường DT605, X. Hòa Tiến, H. Hòa Vang, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"113 Hoàng Văn Thái, P. Hòa Khánh Nam, Q. Liên Chiểu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"10 Ngô Văn Sở, P. Hoà Khánh Bắc, Q. Liên Chiểu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"254 Âu Cơ, P. Hoà Khánh Bắc, Q. Liên Chiểu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"191 Nguyễn Lương Bằng, P. Hòa Khánh Bắc, Q. Liên Chiểu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"390 Nguyễn Lương Bằng, P. Hòa Khánh Bắc, Q. Liên Chiểu, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"338 Ngũ Hành Sơn, P. Mỹ An, Q. Ngũ Hành Sơn, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"65 Nguyễn Văn Thoại, P. An Hải Đông, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"65 Nguyễn Văn Thoại, P. An Hải Đông, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"26 Hoàng Việt, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"26 Hoàng Việt, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"Lô A8 Võ Văn Kiệt, P. An Hải Đông, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"16 Nguyễn Phan Vinh, P. Thọ Quang, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"134A Lê Tấn Trung, P. Thọ Quang, Q. Sơn Trà, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"64 Trần Cao Vân, P. Tam Thuận, Q. Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"166-168 Ông Ích Khiêm, P. Tam Thuận, Q. Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"695 Trần Cao Vân, P. Thanh Khê Đông, Q. Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"437 Trường Chinh, P. An Khê, Q. Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"392 Hà Huy Tập, P. An Khê, Q. Thanh Khê, TP. Đà Nẵng 
SĐT: 18006928",Nhà thuốc Long Châu
"722 Trần Thủ Độ, P. Điện Nam Trung, TX. Điện Bàn, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"142 Trần Nhân Tông, P. Vĩnh Điện, TX. Điện Bàn, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"105 Nguyễn Thị Minh Khai, P. Cẩm Phô, TP. Hội An, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"105 Nguyễn Thị Minh Khai, P. Cẩm Phô, TP. Hội An, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"509 Cửa Đại, P. Sơn Phong, TP. Hội An, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"509 Cửa Đại, P. Sơn Phong, TP. Hội An, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"207 Điện Biên Phủ, KP. Long Xuyên 1, TT. Nam Phước, H. Duy Xuyên, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"514 Hùng Vương, KP. Mỹ Hòa, TT. Nam Phước, H. Duy Xuyên, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"Quốc Lộ 1A, Thôn Diêm Phổ, X. Tam Anh Nam, H. Núi Thành, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"105 Trần Cao Vân, P. An Sơn, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"13-15 Nguyễn Du, P. An Mỹ, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"80 Hùng Vương, P. An Mỹ, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"287 Phan Châu Trinh, P. Phước Hòa, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"287 Phan Châu Trinh, P. Phước Hòa, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"793B Phan Chu Trinh, P. Hòa Hương, TP. Tam Kỳ, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"259 Tiểu La, TT. Hà Lam, H. Thăng Bình, Tỉnh Quảng Nam 
SĐT: 18006928",Nhà thuốc Long Châu
"Số 507 Nguyễn Công, phường Nghĩa Lộ, TP Quảng Ngãi 
SĐT: 0986873839",Pharmakids – Dược sỹ Yến
"245 Lê Trung Đình, P. Trần Hưng Đạo, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"447 Hùng Vương, P. Trần Phú, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"225 Phạm Văn Đồng, TT. Châu Ổ, H. Bình Sơn, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"261 Phan Bội Châu, P. Trần Hưng Đạo, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"120 Trần Hưng Đạo, P. Chánh Lộ, TP. Quảng Ngãi, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"185A – 185B Phạm Văn Đồng, TT. Sông Vệ, H. Tư Nghĩa, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"Thôn An Hội Bắc 2, X. Nghĩa Kỳ, H. Tư Nghĩa, Tỉnh Quảng Ngãi 
SĐT: 18006928",Nhà thuốc Long Châu
"160A Trần Phú, P. Bình Định, TX. An Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"160A Trần Phú, P. Bình Định, TX. An Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"78 Phạm Hùng, P. Nhơn Thành, TX. An Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"28 Huỳnh Đăng Thơ, P. Đập Đá, TX. An Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"73 Đường 3/2, TT. Ngô Mây, H. Phù Cát, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"241 Nguyễn Huệ, P. Trần Phú, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"221 Nguyễn Thái Học, P. Ngô Mây, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"3 Lê Thanh Nghị, P. Đống Đa, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"143 Phan Chu Trinh, P. Lê Lợi, TP. Quy Nhơn, Tỉnh Bình Định 
SĐT: 18006928",Nhà thuốc Long Châu
"198 Cách Mạng Tháng 8, TT. Võ Xu, H. Đức Linh, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"333 Nguyễn Huệ, TT. Tân Minh, H. Hàm Tân, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"426 Quốc Lộ 28, TT. Ma Lâm, H. Hàm Thuận Bắc, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"541 Trần Hưng Đạo, TT. Thuận Nam, H. Hàm Thuận Nam, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"02 Quỳnh Lưu, P. Phước Hội, TX. La Gi, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"67 – 69 Lê Lợi, P. Phước Hội, TX. La Gi, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"677 Thống Nhất, P. Tân An, TX. La Gi, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"30 Nguyễn Hội, P. Phú Trinh, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
"51 Võ Văn Tần, P. Phú Tài, TP. Phan Thiết, Tỉnh Bình Thuận 
SĐT: 18006928",Nhà thuốc Long Châu
