description,url
" Germantown Day Spa, Salon & Medical Aesthetics was founded in November 2001 and provides customers with a vast menu of personal care services including: Hair, Nails, Facials, Massage, and Medical Aesthetic Services including injectables, laser treatments, IV Therapy, and more. Owners Robyn and Brittany continually seek opportunities to expand the services for customers of Germantown Day Spa, Salon & Medical Aesthetics, always striving to expand on the services offered, to provide a unique quality of guest experience, as well as a leading edge menu of spa services for their customers. The spa uses state of the art equipment and treatments,…
 ",https://www.spaindex.com/listings/germantown-day-spa-salon/
" Reverse Medical Spa is a full service day spa with medical aesthetics.  We use the latest and best technology to help you pursue a beautiful appearance.  Amazing results can be achieved without expensive plastic surgery and no time away from your busy life.  This is all done in our private and pampering environment. Our extensive menu of services includes CoolSculpting, Skin Tightening, Dermal Fillers, Restylane/Perlane, Juvederm, Laser Hair Removal, Skin Rejuvenation, IPL Photorejuvenation, BOTOX, VelaShape Body Countouring, Spa Services Just For Men, Facials, Chemical Peels, Microdermabrasion, Waxing, Eyebrow and Eyelash Tinting, Latisse Eyelashes, a Facial Club, and, we also offer EMSELLA,…
 ",https://www.spaindex.com/listings/reverse-medical-spa-lenexa/
" Inherently relaxing and the ultimate indulgence makes Skye Salon + Spa the premier salon and spa destination in Grosse Pointe, Michigan. We offer hair cuts, color,  styling and updos, hair extensions, highlights, pedicures, manicures, fills, waxing, hair removal, brow and lash tinting, skincare facials, spray tanning, and massages.  We also specialize in brows. Come in for a complimentary brow consult – we will show you your perfect shape, how to get it, and how to keep it. Hours of Service: Tue – Thu:  9:00 am – 8:00 pm Fri:   9:00 am – 5:00 pm Sat: 9:00 am – 4:00 pm…
 ",https://www.spaindex.com/listings/skye-salon-spa/
" Serenity Spa and Salon in Saginaw, Michigan, is one of the area’s most comprehensive wellness destinations.  A complete range of beauty and wellness services are available, ranging from a complete hair salon for men and women, as well as a day spa offering skin care facials, body care (waxing and scrubs), massage, hand and foot care (manicures and pedicures), spa parties, spa packages, and a full fitness studio as well. We offer fitness classes including Zumba, Pilates, and Dance (Belly Dancing, Swing, Salsa, Line Social and Ballroom dance classes) available for private and group lessons. SERENITY SPA AND SALON Return…
 ",https://www.spaindex.com/listings/serenity-spa-and-salon/
" Abloom Medical Spa provides effective treatments while treating all clients with respect and individuality. Our first responsibility is to our clients who seek medically backed treatments to improve their bodies while providing an atmosphere that is both relaxing and luxurious. We seek to improve our clients’ bodies by improving their appearance so they can feel more youthful and self confident in their everyday lives. We seek safe and effective treatments for our clients that provide lasting results with little risk. Our services include injectables, including Botox and Kybella, Body Contouring with Smart-Lipo, Skincare with IPL, Microneedling, Chemical Peels, Laser Hair…
 ",https://www.spaindex.com/listings/abloom-medical-spa-glendale/
" Galleria Spa Salon Boutique is a full service day spa and hair salon with two locations in College Station, Brazos Valley. We welcome you to enjoy our quaint atmosphere,  years of experience, and the highest level of customer service.  We will provide you with an encounter you will value and remember. The spa specializes in professional skin care and massages to help keep you healthy.  Our Swedish Massage is a calming and stress-releasing time to realign your body, while our Ultimate European Facial is a great way to relax and rejuvenate your skin. We also offer waxing, nail care, and full…
 ",https://www.spaindex.com/listings/galleria-spa-salon-rock-prairie/
" At Conway Women’s Med Spa we offer a wide variety of amazing services to meet your needs.  We specialize in skin tightening, facial rejuvenation, brown spot treatment, Botox, injectable dermal fillers. We also offer several therapeutic and specialized treatment facials, including acid and chemical peels, IPL, and more.  Popular beauty services include permanent cosmetics, eyelash enhancements,  and more. We are proud to offer our patients exceptional care with cutting edge treatments and extraordinary results. We have meticulously selected a progressive array of equipment, products and treatments to ensure our patient’s satisfaction. Our highly trained staff boasts years of training and experience in…
 ",https://www.spaindex.com/listings/conway-womens-med-spa/
" Steamboat Hot Springs is about seven miles south of Reno, Nevada on Route 395 on the way to Carson City.  Steamboat Hot Springs Healing Center and Spa is a Nevada state registered historic landmark and is the only operating hot springs in Reno, Nevada.  The Springs are unique, offering its visitors a chance to experience the positive effects of natural volcanic healing waters. The geothermal waters include some extremely rare minerals that are found nowhere else in the United States. Steamboat Hot Springs offers hydrotherapy in combination with sound, color, light, and massage therapy, creating a comprehensive system that promotes health and…
 ",https://www.spaindex.com/listings/steamboat-hot-springs-reno/
" Revive Aesthetics and Spa is an Alaska Day Spa and Med Spa destination for lash extensions, facials and advanced treatments, waxing and tinting, massage therapy, and facial peels. Lash Services include Classic, Volume, and Mega Volume Lash Extensions that are individually designed for each person.  Waxing Services include eyebrows, lips, chin, nostrils, underarms, bikini, Brazillian, Manzillian, Back and Legs.  LED light therapy and chemical peels are designed to treat several skin conditions such as aging skin, sun damage, or acne, and we now offer tanning, as well.   The tanning bed is available for both walk-ins or appointments. REVIVE AESHETICS WASILLA More…
 ",https://www.spaindex.com/listings/revive-aesthetics-wasilla/
" At Botanika Skin and Body, we specialize in beauty without the chemicals offering all-natural and organic spa services and beauty products. Our treatments are given using the best organic skin care products on the market from Éminence Organic Skin Care. We also have a fully stocked natural beauty boutique offering a full range of skin care products, mineral cosmetics, non-toxic nail polish and other body and eco-friendly goods. Botanika’s owner, Koali Pontual-Thorne, is a licensed esthetician and manicurist specializing in natural beauty. She grew up in the spa business with a massage therapist mom and chose to go into the…
 ",https://www.spaindex.com/listings/botanika-sitka-alaska/
" The Spa at One Nineteen Health and Wellness at St Vincent’s offers a comprehensive range of spa services providing the utmost in relaxation and rejuvenation,  along with the latest developments in massage, skin care, and Medi-Spa services. Medical researchers say stress reduction is central to fighting and preventing disease. Spa One Nineteen’s design elements — stacked stone, rich woods, diffused light, fresh flowers, earthy green/blue/copper interiors – set that healing tone, blending warm welcomes with wisps of fragrance and soft instrumental music. St. Vincent’s Spa One Nineteen’s 10,000 soothing square feet includes treatment rooms, a couples suite, client lounges, sauna, steam…
 ",https://www.spaindex.com/listings/spa-at-one-nineteen-hoover/
" The Kootenai River Inn Casino and Spa is a Best Western Plus hotel right on the river in Bonners Ferry.    In addition to the fun and exciting gaming casino, guests appreciate the affordable and comfortable rooms, a business center, laundry facilities, video arcade, indoor swimming pool and Jacuzzi pool, sun deck, plus ample banquet and event facilities for special occasions. A select number of the rooms are pet-friendly, and include amenities such as refrigerators, HDTV, walk in glass showers, robes, coffee makers, and, in riverview rooms, private balconies. The suites feature fireplaces and views of either the Kootenai River…
 ",https://www.spaindex.com/listings/kootenai-river-inn-casino-spa/
" Wellness Springs is a holistic day spa in Highland Mills, in New York’s Hudson Valley, offering Natural Health Care Services, including Acupuncture, Nutrition and Chiropractic Services; plus a menu of Holistic Spa Treatments, including massage, skincare and facials, body scrubs, microdermabrasion, waxing, hand and foot treatments, and spa packages. The Yoga and Movement Studio offers Yoga Wellness RX with weekly classes and a personalized and therapeutic approach to yoga, including breathing, meditation, mindfulness, fascial rolling, Reiki and more. Visit as often as you like, or, take advantage of Monthly Memberships, which encourage members to take advantage of regular discounted services…
 ",https://www.spaindex.com/listings/wellness-springs-ny/
" The Sunny Hill Resort and Golf is a family-friendly resort experience in the picturesque Northern Catskill Mountains in upstate New York.   The resort winds over 600 beautiful acres with a variety of lodging types ranging from traditional guest rooms, to cabins, lodges, and cottages.   Sunny Hill came to life in the 1920s and has been welcoming guests  to its woodland location with swimming pools, lake, golf course, and event center. The All-Inclusive Rates make a stay at Sunny Hill one of the best Family Vacations in the Catskills and New York. Your rate includes lodging, meals, and enough activities to…
 ",https://www.spaindex.com/listings/sunny-hill-catskills/
" Dahlonega Spa Resort is located on 72 acres near the historic gold-rush town of Dahlonega, Georgia, in the foothills of the Blue Ridge Mountains, just over an hour and a half north of Atlanta. The fresh air will instantly cure your big-city stress, and our expansive views, nature trails, spa treatments and outdoor Jacuzzi will soothe your body and soul. The resort has a variety of types of guest rooms, each with a private bath and shower. All are tastefully and comfortably decorated in high country style — in three styles of rooms: Farmhouse Rooms, Cabins and a Suite. Each…
 ",https://www.spaindex.com/listings/dahlonega-spa-resort/
" Beauty Bar by Saiko offers an array of salon and spa services. Choose from expert Eminence Organic and custom skincare (including the popular HydraFacial), waxing, massage therapy, nail care and salon services, including haircuts, curl services, hair treatments, and more. The talented team of stylists, nail technicians, and makeup artists are also available to come to your location for a special event, party, or celebration. BEAUTY BAR BY SAIKO Browse Day Spas, Med Spas, Spa Hotels and Resorts in Delaware
 ",https://www.spaindex.com/listings/beauty-bar-by-saiko-hockessin/
" Located in the historic town of Princeton, New Jersey, Metropolis Spa and Salon in the Princeton Shopping Center is the area’s Premier day spa and hair salon. Metropolis Day Spa provides a peaceful haven to restore harmony and balance, cultivating health and well being from within. Our professionally trained and caring staff take a holistic approach to wellness ensuring that your mind, body and spirit are carefully nourished. Our full service menu includes hair services, body therapies, skin care, manicures and pedicures, waxing, cosmetic services, day spa packages, and more. Balayage Blow Dry Styling Body Treatments Body Waxing Brazilian Bikini…
 ",https://www.spaindex.com/listings/metropolis-spa-salon-princeton/
" 21c Museum Hotel in Louisville is more than just a place to spend the night – a 90-room boutique hotel with spa and fitness services, contemporary art museum, award-winning restaurant, and cultural civic center nestled in the heart of Museum Row downtown. 21c Museum Hotel also has over 5,000 square feet of event space available. Whether hosting a lavish wedding ceremony and reception for 450 or an intimate, romantic rehearsal dinner for 20, the dedicated event staff ensures perfection down to the finest detail. Chef Michael Paley’s use of local products, prepared with a Tuscan spirit, delivers a beautiful plate,…
 ",https://www.spaindex.com/listings/21c-museum-hotel-and-spa-louisville/
" Omni Louisville Hotel is luxury hotel and spa in downtown Louisville. Guests enjoy more than 600 elegantly appointed guest rooms, a full service Mokara Spa, fine dining and craft cocktails in the lounge, plus 70,000 square feet of flexible event space. Spa and Fitness Mokara Salon & Spa offers services to treat you from head to toe.   First visit the exquisite relaxation room before enjoying a rejuvenating massage, or, choose from an array of soothing facials, body treatments, salon services, manicures and pedicures as you unwind in the heart of downtown Louisville.   The Hotel also has a complete fitness center, in-room…
 ",https://www.spaindex.com/listings/omni-louisville-hotel-and-spa/
" The Galt House Hotel, the largest in Kentucky and Louisville’s only water-front hotel, offers a wide array of well-appointed lodging options with Executive Suites, Waterfront Balcony and Suites, Deluxe Guest Rooms and Extended-Stay Apartments. An ideal destination for visitors, wedding parties, and business travelers, the hotel is located in the heart of downtown and just minutes from the  KFC Yum! Center, Fourth Street Live!, Louisville Slugger Factory and Bat Museum, Actor’s Theatre of Louisville, Muhammad Ali Center,  Whiskey and Museum Row, and just a shot away from the local distilleries. XHALE Spa Salon is on the 17th Floor of the Suite Tower at the…
 ",https://www.spaindex.com/listings/galt-house-hotel-louisville/
" The unique Sandia Resort & Casino combines the rich pueblo heritage of the Southwest with the comforts of a deluxe resort.  Leave your cares behind as you enjoy over-sized luxury guestrooms with views of the Sandia Mountains and the Rio Grande Valley. Lavish bathrooms with glass paneled showers and separate soaking tubs, fla-panel televisions, and more. Enjoy a dip in the pool. Unwind in the hot tub. Treat yourself to a delicious meal. Indulge in a spa treatment. Take in a show, or just relax and make yourself at home. The Green Reed Spa at Sandia Resort is a world…
 ",https://www.spaindex.com/listings/sandia-resort-casino-new-mexico/
" Voted “Best of Orange County” for a decade by readers of the OC Register, and recipient of both Silver and Gold medals at Select Registry’s Inn-Credible Breakfast Cook-off, Casa Laguna Hotel and Spa is situated on a terraced hillside in Laguna Beach, California, amid tropic gardens and flower-splashed patios. Guests rest by the heated pool; take a picnic lunch to nearby Victoria Beach; schedule a massage, or reserve a sunset soak with champagne. The inn exudes the romantic ambiance of bygone days when Laguna Beach was developing its reputation as an artist colony and hideaway for Hollywood film stars After…
 ",https://www.spaindex.com/listings/casa-laguna-inn-and-spa-laguna-beach/
" If you’re looking to relax in San Diego, Spa treatments at the Catamaran Resort Hotel should be at the top of your to-do list.   This spa is a full-service relaxation center offering innovative treatments and a therapeutic ambiance.  Enjoy massages, facials, body wraps, exfoliating Vichy showers, and hydrotherapy treatments in beautiful waterfront premises.  Experience serenity with South Pacific- and Asian-inspired healing traditions featuring marine- and botanical-based products.   The spa also offers nail care therapies with manicures and pedicures that restore your skin and nails to perfect condition.   A salon on the premises offers a full range of hair care treatment…
 ",https://www.spaindex.com/listings/catamaran-resort-spa-hotel/
" Galleria Spa Salon Boutique is a full service day spa and hair salon with two locations in College Station, Brazos Valley. We welcome you to enjoy our quaint atmosphere,  years of experience, and the highest level of customer service.  We will provide you with an encounter you will value and remember. The spa specializes in professional skin care and massages to help keep you healthy.  Our Swedish Massage is a calming and stress-releasing time to realign your body, while our Ultimate European Facial is a great way to relax and rejuvenate your skin. We also offer waxing, nail care, and full…
 ",https://www.spaindex.com/listings/galleria-spa-salon-century-square/
" Sebasco Harbor Resort lets you experience the freedom, natural beauty and endless outdoor recreation that are the essence of a pure Maine Vacation experience. Amidst 550 acres of woodland, waterfront, gardens and golf course on Midcoast Maine is a delightful harborside village on Casco Bay. We’ve been welcoming guests to our Maine resort since 1930.  Our accommodations vary from cozy to luxurious, and our cottages range from one bedroom to 10 bedrooms – perfect for a family vacation or retreat. The tastes of Maine are an important part of your vacation, and both of our waterfront restaurants will provide the…
 ",https://www.spaindex.com/listings/sebasco-harbor-resort-spa-maine/
" The Blair Hill Inn is a lake and mountain country inn, a stunning ten-guest room mansion sitting majestically on 21 sweeping acres overlooking crystal clear Moosehead Lake — one of the most beautiful views in the world.   The Inn sits on property which was once a gentleman’s estate and breeding farm, and now welcomes guests in a finely restored boutique hotel with exquisite decor. Enjoy a well regarded gourmet restaurant with a farm-to-table menu, a handsome wood-paneled cocktail lounge serving fine wine and spirits, a fitness center and exclusive spa treatments, plus an abundance of adventure activities among the wilds of Moosehead Lake.  The warm…
 ",https://www.spaindex.com/listings/blair-hill-inn/
" At Esthetique Facial Spa NOLA, your skin deserves to be pampered and we offer the perfect destination for nourishment and relaxation. Enjoy a full menu of soothing services to calm and rejuvenate your skin. We offer a complete menu of skincare services (facials, peels and more), hair removal by waxing and threading, and cosmetic services. Our spa consists of three treatment rooms, three estheticians, one massage therapist and one amazing threader. Our professional staff welcomes all our clients skin issues, problems and concerns. We take pride in only using the best skin care products with no parabens or harmful ingredients.…
 ",https://www.spaindex.com/listings/esthetique-facial-spa-nola/
" The Be MediSpa menu features many solutions to assist you in feeling and looking your best.  Many patients tell us they don’t mind getting older, they simply do not want to LOOK old. Looking “young for your age” is a common way in which our patients are described among their friends and family. We have a talented, medically trained and licensed staff to assist you whenever you’re ready to begin your process of youthful aging. In addition to our extensive menu of skin care, Be MediSpa also offers spa parties for engagement functions, bridal showers, bachelor/bachelorette parties, wedding party pampering, or…
 ",https://www.spaindex.com/listings/be-medispa/
" The Be MediSpa menu features many solutions to assist you in feeling and looking your best.  Many patients tell us they don’t mind getting older, they simply do not want to LOOK old. Looking “young for your age” is a common way in which our patients are described among their friends and family. We have a talented, medically trained and licensed staff to assist you whenever you’re ready to begin your process of youthful aging. In addition to our extensive menu of skin care, Be MediSpa also offers spa parties for engagement functions, bridal showers, bachelor/bachelorette parties, wedding party pampering, or…
 ",https://www.spaindex.com/listings/be-medispa-lex-green/
" The Green Room Salon opened in 2009 on Main Street in historic downtown Campbellsville. Located in a 130 year old historic building, The Green Room offers you a unique salon and spa experience unlike any other in the area. The Green Room was designed with a unique and welcoming atmosphere of inspiration that facilitates relaxation and rejuvenation. The Green Room is a full service salon and day spawith a variety of wellness and beauty services, incorporating and featuring all-natural and organic products.  Choose from all hair styling services, including cuts, colors and updos, manicures and pedicures, waxing and tinting services, body wraps and…
 ",https://www.spaindex.com/listings/green-room-salon-day-spa/
" Spa Rock Haven offers 3,500 square feet of endless possibilities. This rural haven provides everything necessary for you to have the ultimate experience in quiet intimacy, personal renewal. You can look forward to receiving expert care including: Massage and hydrotherapy, Herbal therapy, Aromatherapy, Pelotherapy, Complete nail and hair care services, Full body wraps and renewers, European facials, Steam showers. Parking is available.  When entering the Rock Haven property, the spa is the first building on the left (the historic limestone barn). Rock Haven Is situated on open ground — keep an eye out for our roaming peacocks and other wildlife…
 ",https://www.spaindex.com/listings/spa-rock-haven/
" Salon Cuvee and Day Spa — where all your Hair, Skin, Nails, and Body needs can be fulfilled. We are nestled in the heart of East Sacramento among the beautiful Fabulous 40′s. Salon Cuvee and Day Spa’s convenient location with ample parking next door adds to this unbelievable experience. We are Sacramento’s unique team of talent and knowledge, only using and recommending the finest products to keep you looking your best. Operating since 1997, Salon Cuvee and Day Spa continues to exceed its own reputation as Sacramento’s premier day spa dedicated to Owner Brenna Meko’s mission to provide the best…
 ",https://www.spaindex.com/listings/salon-cuvee-and-day-spa/
" Elements Spa Lake Tahoe is located inside Tahoe Lakeshore Lodge & Spa on the shores of Lake Tahoe. Revitalize yourself on the tranquil shores of Lake Tahoe at Elements Day Spa! Because you deserve it! Elements is perfect for a romantic retreat for two, a girls’ getaway, bridal or birthday party, or a reward for your hardworking staff. Elements Spa is located right here in the lodge with 5 beautiful treatment rooms. We offer high quality health services provided by our caring and professional staff. The treatments you’ll receive are personalized to your specific needs: Several styles of massage therapies…
 ",https://www.spaindex.com/listings/elements-spa-lake-tahoe/
" Integrated Massage and Wellness Spa in Bountiful, Utah, invites you to visit for healing and wellness services, including our menu of massage therapy, skin care services, weight loss, and more.  Our loyal guests come to us from from Bountiful, Farmington, Centerville, and Salt Lake City, Utah. Choose from our menu of custom and classic facials — from mini to full hour facials, plus PRP facials and collagen therapy, injectables, waxing, tinting, tanning, teeth whitening, and more.   Or, opt for a massage designed for therapy, relaxation, or performance.  Our supervised Protein Weight Loss service is a 4-phase protocol to help you…
 ",https://www.spaindex.com/listings/integrated-wellness/
" CoolSculpting, Injectables, IV Therapy, Skin Rejuvenation, HydraFacials, Dermaplane, Chemical Peels, Hair Removal, Waxing, PRP Therapy
 ",https://www.spaindex.com/listings/true-med-spa-las-cruces/
" Skin care, Facials, Lash and Brow Bar, Waxing, Massage, Manicures, Pedicures, Handmade Organic Skin Care Boutique, DIY Perfume Apothecary
 ",https://www.spaindex.com/listings/yes-organic-boutique-and-spa-albuquerque/
" Services for Women Only.  Facials, Skin Care, Peels, Microdermabrasion, Acne Treatments, Teen Treatments, Brow Tints, Lash Tints, Waxing.
 ",https://www.spaindex.com/listings/cashmere-rouge-spa-albuquerque/
" Massage, CBD Treatments, Body Wraps, Mud Wraps, Body Scrubs, Facials, Skin Care, Waxing, Back Treatments, Acne Treatments, Brow and Lash Tinting,
 ",https://www.spaindex.com/listings/back-porch-day-spa-albuquerque/
" Featuring a meticulous urban retreat located at the Shoppes of Glenwood Village in Raleigh, NC, Synergy Spa & Aesthetics is passionate about innovative skin care and body treatments. With services described as clinical in nature and more results-oriented than traditional spas, Synergy Spa & Aesthetics has fast become the area’s most relaxed haven for serious skin care and body treatments. Customers are supported by an expert staff of skin care, nail and body technicians who utilize a uniquely innovative product suite. Synergy Spa & Aesthetics combines Advanced Clinical Skin Care with Comprehensive Spa Therapies.   Located inside the beltline our spa…
 ",https://www.spaindex.com/listings/synergy-spa/
" Spa at Thunder Valley features a full menu of services designed to ensure each guest receives a Four-Diamond experience. Your escape starts in the Meditation Room – quiet and serene – then change into a comfortable robe and visit the steam room or dry sauna before or after your treatment. Enjoy water, herbal teas, and fruit any time you desire. The treatment menu features a wide range of relaxation and therapeutic massage services, tailored to your desired level of pressure. Rejuvenating facials and body scrubs utilize top-of the-line cosmeceutical ingredients like natural grape seed, alpha hydroxy acids, botanicals and peptides with anti-aging properties. Pedicures and…
 ",https://www.spaindex.com/listings/spa-thunder-valley-lincoln/
" Silver Legacy Resort Casino is a historically themed masterpiece, with turn-of-the-century elegance and over 1,700 of the most luxurious Reno Nevada hotel rooms and suites. Silver Legacy proudly offers every amenity you’ll need for the perfect getaway, as well as the most entertainment options of all the surrounding hotels. Our accommodations in Reno are all located within minutes of world-class skiing, golfing and a multitude of other activities.   In addition, Silver Legacy’s lodging in Reno is perfectly situated in the heart of downtown connected to the Eldorado Hotel Casino and Circus Circus Reno by skyways and within walking distance of…
 ",https://www.spaindex.com/listings/silver-legacy-resort-casino-spa-reno/
" The Fairmont Hot Springs Resort is a year-round resort in Anaconda, Montana, about 20 miles northwest of Butte. The resort offers four hot spring pools — two outdoor Olympic sized swimming pools and two mineral soaking pools. Guests with families enjoy the waterslide, and the resort offers spa services, steam room, fitness center, golf, tennis, two restaurants, and a summer season pool bar and lounge. Spa Services are provided by Whispering Willows Spa at the resort, and include massage, salt and sugar scrubs, hand and foot treatments, mud wraps, reflexology, and skin care facials. Check out Seasonal Specials on our Montana Getaways…
 ",https://www.spaindex.com/listings/fairmont-hot-springs-resort/
" Bloom and Branch is an organic spa and skincare shop in Franklin, near Nashville, that specializes in facials, peels, dermaplaning, waxing, and lash tinting and lifting. The spa utilizes all-natural and organic products to customize treatments for your skin helping you look great and feel even better.  The custom product line is available for purchase to maintain great results.  Popular products include Mermaid Milk Moisturizer,  Tidal Rose Crystal Hydration Toner, Samphire Sea Retinol Serum, Sunshine Dew Antioxidant Cleansing Oil, and more. BLOOM AND BRANCH More Tennessee Day Spas and Spa Hotels
 ",https://www.spaindex.com/listings/bloom-and-branch-franklin/
" Broadway Skin & Body Retreat is the ultimate retreat for your senses, body and mind.   Conveniently located on Broadway and Lead, in the trendy Edo district of downtown Albuquerque, Broadway Skin & Body Retreat exudes the peace and tranquility of its surroundings.  It is a haven of serenity and an oasis where you will be guided to a deeper and more profound understanding of the true meaning of your inner calm. Broadway Skin & Body offers an exclusive and diverse range of products and treatments to satisfy and quench your desire for rest and relaxation.   Our unique spa treatments and services incorporate the benefits of holistic…
 ",https://www.spaindex.com/listings/broadway-skin-and-body-retreat-albuquerque/
" The Inn at Entrada is a boutique spa resort in Southern Utah, just near the entrance to Snow Canyon State Park. Rest and relax in private casitas with private patios, family-friendly multi bedroom suites with kitchens and garage access, many with fireplaces and whirlpool tubs, and the Johnny Miller Suite, a 4,100 square foot retreat on the 9th Hole of the Entrada Golf Course. The Spa at Entrada offers a menu of body treatments, including massage, hot stone treatments, and body scrubs, skin care, facials, manicures and pedicures,  meditation space, and more. Guests also enjoy access to bicycling, hiking, Jacuzzi tub,…
 ",https://www.spaindex.com/listings/inn-at-entrada-ivins/
" This pristine Blue Ridge Mountain spa resort offers 12,000 acres of space, sky and shifting moods. Eco-conscious and thoughtfully developed, Primland is the ultimate retreat for world-class golf, spa treatments, refined dining and outdoor activities in an environment of rare natural beauty. The destination spa at Primland offers a soothing and tranquil environment for renewal and rejuvenation. The wisdom of American Indian healing and the finest European spa rituals are gently interwoven, with an emphasis on natural organic products and organic essential oils. This thoughtful and inspired place has been created to restore balance to body, soul and spirit. From…
 ",https://www.spaindex.com/listings/primland/
" Madeline Hotel & Residences is slope-side spa hotel in Mountain Village.  A stay at our Telluride hotel lets you enjoy among Colorado’s finest accommodations, fine and casual dining, a pool and full service spa, and welcoming service that anticipates your every wish. Lodging The hotel offers you a choice of luxury rooms, suites and spacious condominiums with designer interiors and a host of amenities, as well as 24-hour service.  Suites have kitchenettes and condos feature full gourmet chef’s kitchens and washer dryers. All our rooms are non-smoking, and pet friendly options are available. Spa, Fitness and Relaxation After a day…
 ",https://www.spaindex.com/listings/hotel-madeline-telluride/
" The warm and elegant art-filled Sonnenalp Hotel of Vail lobby welcomes visitors from around the world. Guest suites suite have balconies overlooking either the village or the mountain, fireplace, custom-designed Bavarian furniture and entertainment center with web-based television offering high speed internet access. Grand-scale bathrooms feature a soaking tub and heated marble floors. The Sonnenalp Hotel of Vail is known throughout the region for its elegant European-style spa. A relaxed seating area surrounds the fireplace. Facilities include nine treatment rooms; luxurious locker room, sauna, steam, indoor and outdoor Jacuzzis, indoor/outdoor pool and relaxation areas. An extensive choice of spa treatments is…
 ",https://www.spaindex.com/listings/sonnenalp-hotel-of-vail/
" Salon Ten O Seven is situated in the heart of the historical Chestnut Street District in a building established in 1867 — making it 143 years old. It has been lovingly restored and sits on the National Historic Registry of historical places. This exceptional building was first opened in 1918 as the King Brothers Drug Store and now serves as the backdrop for a full service salon and spa. We house an exceptional group of people who have raised their profession to an art form. We are an experienced staff with continuous training to provide you with cutting edge results.…
 ",https://www.spaindex.com/listings/salon-ten-o-seven-hays/
" More than a Haircut.  The Gents Place prides itself on having one of the most unique service menus in the business. Not only can you enjoy an incredible haircut and shave in the best men’s grooming and lifestyle club in town, but you can also take advantage of all the luxuries of both a gentlamen’s club and a modern spa. Services: Hair Service.  Try our 3, 5 or 7 course cuts.  The 7-course includes personal consultation, cut, and style. Rejuvenating paraffin hand dip and hand massage. Energizing shampoo and conditioning. Invigorating scalp massage. Face refresher. Steamed towel. Neck, shoulder and…
 ",https://www.spaindex.com/listings/the-gents-place-leawood/
" His and Her Salon and Day Spa is an Aveda Concept Salon. We offer only the purest and most natural products – products that gently nourish you back to the balance and beauty everyday stress can steal from you. When you look great, you feel great. It’s one of Mother Nature’s secret gifts. Using all-natural Aveda products our skilled and caring beauty professionals will make sure you always look and feel your very best. We don’t offer “assembly line” beauty like some other salons. You deserve our undivided attention and you will always be the center attraction.  Our services include…
 ",https://www.spaindex.com/listings/his-her-salon-and-day-spa/
" Since opening in 2003, SkinSpirit has become one of the top destinations for aesthetic skin and body care, with multiple locations in California and Washington State. Owned and supervised by Stanford-trained, board-certified plastic surgeon Dr. M. Dean Vistnes, SkinSpirit brings together the best of both worlds: cutting-edge technology and a luxurious spa-like setting. We offer personal attention, sincere answers and a calm environment that will always keep you at ease. At SkinSpirit, we love the science behind our services—and you’ll love the results. Contact any one of our three Bay Area Locations – Palo Alto, Walnut Creek or Mill Valley, or Seattle…
 ",https://www.spaindex.com/listings/skinspirit-palo-alto/
" Since opening in 2003, SkinSpirit has become one of the top destinations for aesthetic skin and body care, with multiple locations in California and Washington State. Owned and supervised by Stanford-trained, board-certified plastic surgeon Dr. M. Dean Vistnes, SkinSpirit brings together the best of both worlds: cutting-edge technology and a luxurious spa-like setting. We offer personal attention, sincere answers and a calm environment that will always keep you at ease. At SkinSpirit, we love the science behind our services—and you’ll love the results. Contact any one of our three Bay Area Locations – Palo Alto, Walnut Creek or Mill Valley, or Seattle…
 ",https://www.spaindex.com/listings/skinspirit-medical-spa-walnut-creek/
" At Sedona’s New Day Spa, we hope you enjoy our elegant decor, our highly trained and licensed international staff and the most luxurious and health-restoring treatments and spa products. We use refined flower oils and pure aromatherapy. Many of our signature body products are handcrafted in Sedona using desert native herbs. We feature face and body spa products from PEVONIA BOTANICA, an all natural and eco-friendly skincare line, providing true phenomenal results for your skin. Sedona is a place for travelers to relax and enjoy the rejuvenating energy of the Sedona’s red earth and red rocks. At Sedona’s New Day…
 ",https://www.spaindex.com/listings/sedonas-new-day-spa/
" La Quinta MedSpa Express is a state of the art medical spa and laser center that offers the most advanced skin rejuvenating treatments in the country today. Enjoy a soothing skin care experience in the comforts of our spa facilities. Our La Quinta MedSpa Express in Rancho Mirage offers Laser Procedures & Treatments, Injectable Procedures, Aesthetic Treatments, Medical Skincare Services, Facials, Peels, Waxing, and more. Visit us soon and we will help you fight the visible signs of aging such as wrinkles,  sun damage, and age spots;  revitalize your skin’s overall appearance through non-invasive skin resurfacing procedures; restore your skin’s …
 ",https://www.spaindex.com/listings/la-quinta-medspa-express/
" At Spa at Highland Oaks, we offer a get away from every day stress through the use of massage therapy, facials, and body treatments, while also offering products for each individual’s skin, body care, hair and nails. The Spa at Highland Oaks is affiliated with Dr. David Spencer, MD — a board certified cosmetic surgeon and dermatologist. Due to this association, we are able to assist clients better with our knowledge of skin care and the expertise of Dr. Spencer and his staff.  In addition to the many years of experience our staff has, they receive weekly training from our…
 ",https://www.spaindex.com/listings/the-spa-at-highland-oaks-winston-salem/
